insee_com,Année,nb_deces
67040,2020,12
67040,2021,10
67040,2022,8
67040,2023,2
67043,2018,136
67043,2019,116
67043,2020,146
67043,2021,166
67043,2022,146
67043,2023,161
67044,2018,4
67044,2019,2
67044,2020,1
67044,2021,2
67044,2022,4
67044,2023,3
67045,2018,25
67045,2019,24
67045,2020,41
67045,2021,34
67045,2022,30
67045,2023,23
67046,2018,172
67046,2019,191
67046,2020,202
67046,2021,167
67046,2022,183
67046,2023,202
67047,2018,1
67047,2019,2
67047,2020,2
67047,2021,3
67047,2022,3
67047,2023,2
67048,2018,6
67048,2019,3
67048,2020,5
67048,2021,3
67048,2022,2
67048,2023,5
67049,2018,12
67049,2019,8
67049,2020,16
67049,2021,3
67049,2022,7
67049,2023,10
67050,2022,1
67050,2023,1
67051,2018,3
67051,2019,2
67051,2020,3
67051,2021,4
67051,2022,4
67051,2023,2
67052,2018,14
67052,2019,18
67052,2020,16
67052,2021,21
67052,2022,15
67052,2023,17
67053,2018,2
67053,2019,2
67053,2020,1
67053,2021,1
67053,2022,2
67053,2023,3
67054,2018,2
67054,2019,3
67054,2020,3
67054,2021,1
67054,2022,4
67054,2023,1
67055,2018,11
67055,2019,5
67055,2020,11
67055,2021,11
67055,2022,7
67055,2023,13
67056,2018,5
67056,2019,4
67056,2020,5
67056,2021,4
67056,2022,7
67056,2023,6
67057,2018,2
67057,2020,1
67057,2021,1
67057,2022,1
67057,2023,1
67058,2018,1
67058,2019,2
67058,2020,3
67058,2021,4
67058,2022,4
67058,2023,6
67059,2018,5
67059,2019,7
67059,2020,7
67059,2021,4
67059,2022,5
67059,2023,5
67060,2018,5
67060,2019,4
67060,2020,6
67060,2022,7
67060,2023,4
67061,2018,50
67061,2019,50
67061,2020,62
67061,2021,58
67061,2022,59
67061,2023,39
67062,2018,3
67062,2019,3
67062,2020,2
67062,2021,1
67062,2022,1
67062,2023,2
67063,2018,5
67063,2019,4
67063,2020,9
67063,2021,9
67063,2022,6
67063,2023,4
67065,2018,12
67065,2019,7
67065,2020,12
67065,2021,12
67065,2022,13
67065,2023,13
67066,2018,26
67066,2019,23
67066,2020,29
67066,2021,28
67066,2022,30
67066,2023,27
67067,2018,138
67067,2019,132
67067,2020,138
67067,2021,125
67067,2022,116
67067,2023,133
67068,2019,3
67068,2020,2
67068,2021,1
67068,2022,2
67068,2023,4
67069,2018,7
67069,2019,2
67069,2020,3
67069,2021,4
67069,2022,4
67069,2023,5
67070,2018,4
67070,2020,3
67070,2021,4
67070,2022,1
67070,2023,2
67071,2018,2
67071,2019,5
67071,2020,4
67071,2021,5
67071,2022,5
67071,2023,2
67072,2018,10
67072,2019,8
67072,2020,7
67072,2021,5
67072,2022,8
67072,2023,8
67073,2018,39
67073,2019,29
67073,2020,39
67073,2021,41
67073,2022,41
67073,2023,30
67074,2018,8
67074,2019,8
67074,2020,5
67074,2021,4
67074,2022,2
67074,2023,3
67075,2018,2
67075,2019,3
67075,2020,3
67075,2021,4
67075,2022,6
67075,2023,7
67076,2018,4
67076,2019,9
67076,2020,4
67076,2021,1
67076,2022,9
67076,2023,3
67077,2018,3
67077,2019,7
67077,2020,5
67077,2021,3
67077,2022,6
67077,2023,3
67078,2018,1
67078,2020,1
67078,2022,1
67078,2023,2
67079,2019,1
67079,2020,2
67079,2021,1
67079,2022,2
67079,2023,1
67080,2018,7
67080,2019,9
67080,2020,10
67080,2021,12
67080,2022,13
67080,2023,8
67081,2018,2
67081,2019,9
67081,2020,9
67081,2021,4
67081,2022,4
67081,2023,2
67082,2018,11
67082,2019,6
67082,2020,6
67082,2021,8
67082,2022,14
67082,2023,12
67083,2018,8
67083,2019,9
67083,2020,7
67083,2021,5
67083,2022,6
67083,2023,10
67084,2018,26
67084,2019,19
67084,2020,25
67084,2021,35
67084,2022,25
67084,2023,20
67085,2018,1
67085,2019,4
67085,2020,5
67085,2021,4
67085,2022,6
67085,2023,4
67086,2019,3
67086,2020,4
67086,2021,7
67086,2022,2
67086,2023,4
67087,2018,26
67087,2019,25
67087,2020,31
67087,2021,30
67087,2022,29
67087,2023,19
67088,2018,5
67088,2019,3
67088,2020,1
67088,2021,3
67088,2022,3
67088,2023,3
67089,2018,29
67089,2019,22
67089,2020,21
67089,2021,30
67089,2022,33
67089,2023,27
67090,2018,3
67090,2019,8
67090,2020,4
67090,2021,4
67090,2022,6
67090,2023,4
67091,2018,3
67091,2019,2
67091,2020,3
67091,2021,2
67091,2022,3
67091,2023,9
67092,2018,3
67092,2019,4
67092,2020,4
67092,2021,8
67092,2022,6
67092,2023,5
67093,2018,3
67093,2019,5
67093,2020,4
67093,2021,2
67093,2022,5
67093,2023,6
67094,2018,1
67094,2019,1
67094,2020,2
67094,2021,2
67094,2022,2
67095,2018,18
67095,2019,25
67095,2020,27
67095,2021,20
67095,2022,26
67095,2023,31
67096,2018,2
67096,2019,2
67096,2020,4
67096,2021,1
67096,2022,2
67096,2023,1
67097,2018,9
67097,2019,12
67097,2020,19
67097,2021,9
67097,2022,5
67097,2023,14
67098,2018,12
67098,2019,8
67098,2020,11
67098,2021,16
67098,2022,10
67098,2023,10
67099,2018,5
67099,2019,2
67099,2020,3
67099,2021,3
67099,2022,3
67099,2023,1
67100,2019,2
67100,2020,1
67100,2022,3
67100,2023,1
67101,2018,35
67101,2019,44
67101,2020,48
67101,2021,34
67101,2022,43
67101,2023,44
67102,2018,2
67102,2020,3
67102,2021,3
67102,2022,2
67103,2018,11
67103,2019,9
67103,2020,12
67103,2021,13
67103,2022,13
67103,2023,8
67104,2018,6
67104,2019,3
67104,2020,6
67104,2021,8
67104,2022,8
67104,2023,8
67105,2018,36
67105,2019,28
67105,2020,30
67105,2021,39
67105,2022,31
67105,2023,32
67106,2018,44
67106,2019,52
67106,2020,57
67106,2021,77
67106,2022,64
67106,2023,50
67107,2018,6
67107,2019,4
67107,2020,1
67107,2021,2
67107,2022,11
67107,2023,5
67108,2018,14
67108,2019,9
67108,2020,13
67108,2021,9
67108,2022,14
67108,2023,11
67109,2018,5
67109,2019,2
67109,2020,4
67109,2021,2
67109,2022,5
67109,2023,5
67110,2018,6
67110,2019,11
67110,2020,9
67110,2021,7
67110,2022,10
67110,2023,10
67111,2018,3
67111,2019,2
67111,2020,4
67111,2021,4
67111,2022,2
67111,2023,1
67112,2018,24
67112,2019,20
67112,2020,23
67112,2021,19
67112,2022,20
67112,2023,21
67113,2018,4
67113,2019,1
67113,2020,5
67113,2021,2
67113,2022,3
67113,2023,1
67115,2018,9
67115,2019,15
67115,2020,16
67115,2021,23
67115,2022,14
67115,2023,13
67116,2018,9
67116,2019,4
67116,2020,1
67116,2021,6
67116,2022,4
67116,2023,1
67117,2018,5
67117,2019,9
67117,2020,4
67117,2021,3
67117,2022,3
67117,2023,4
67118,2018,38
67118,2019,44
67118,2020,43
67118,2021,46
67118,2022,53
67118,2023,36
67119,2018,8
67119,2019,10
67119,2020,9
67119,2021,10
67119,2022,15
67119,2023,8
67120,2018,1
67120,2019,4
67120,2020,4
67120,2021,1
67120,2022,3
67120,2023,8
67121,2018,5
67121,2019,8
67121,2020,9
67121,2021,5
67121,2022,4
67121,2023,8
67122,2018,10
67122,2019,14
67122,2020,16
67122,2021,25
67122,2022,15
67122,2023,17
67123,2018,6
67123,2019,2
67123,2020,2
67123,2021,4
67123,2022,3
67123,2023,5
67124,2018,16
67124,2019,8
67124,2020,9
67124,2021,16
67124,2022,19
67124,2023,12
67125,2018,26
67125,2019,22
67125,2020,23
67125,2021,25
67125,2022,35
67125,2023,24
67126,2018,3
67126,2019,1
67126,2020,4
67126,2021,3
67126,2022,4
67126,2023,1
67127,2018,6
67127,2019,8
67127,2020,6
67127,2021,7
67127,2022,10
67127,2023,9
67128,2018,13
67128,2019,11
67128,2020,15
67128,2021,12
67128,2022,14
67128,2023,13
67129,2018,5
67129,2019,8
67129,2020,4
67129,2021,9
67129,2022,6
67129,2023,5
67130,2018,106
67130,2019,125
67130,2020,105
67130,2021,113
67130,2022,104
67130,2023,112
67131,2018,35
67131,2019,31
67131,2020,34
67131,2021,35
67131,2022,45
67131,2023,37
67132,2018,8
67132,2019,9
67132,2020,4
67132,2021,7
67132,2022,10
67132,2023,6
67133,2018,3
67133,2019,5
67133,2020,4
67133,2021,5
67133,2022,7
67133,2023,6
67134,2018,2
67134,2019,3
67134,2020,1
67134,2021,1
67134,2022,1
67134,2023,1
67135,2018,9
67135,2019,3
67135,2020,7
67135,2021,9
67135,2022,6
67135,2023,6
67136,2018,5
67136,2020,3
67136,2021,9
67136,2022,3
67136,2023,3
67137,2018,49
67137,2019,38
67137,2020,38
67137,2021,41
67137,2022,56
67137,2023,43
67138,2018,2
67138,2019,2
67138,2021,3
67138,2022,3
67138,2023,3
67139,2018,1
67139,2019,3
67139,2021,2
67139,2022,1
67139,2023,3
67140,2018,8
67140,2019,8
67140,2020,5
67140,2021,3
67140,2022,4
67140,2023,4
67141,2018,2
67141,2019,3
67141,2020,2
67141,2021,7
67141,2022,10
67141,2023,5
67142,2018,3
67142,2021,1
67142,2022,2
67142,2023,1
67143,2018,3
67143,2019,9
67143,2020,6
67143,2021,5
67143,2022,2
67143,2023,8
67144,2018,4
67144,2019,1
67144,2021,2
67144,2022,2
67144,2023,4
67145,2018,2
67145,2019,2
67145,2020,1
67145,2021,5
67145,2022,2
67145,2023,2
67146,2018,1
67146,2019,3
67146,2020,6
67146,2021,7
67146,2022,3
67146,2023,8
67147,2018,6
67147,2019,6
67147,2020,6
67147,2021,3
67147,2022,7
67147,2023,4
67148,2018,2
67148,2020,3
67148,2021,2
67148,2022,2
67148,2023,2
67149,2018,3
67149,2019,3
67149,2020,1
67149,2022,4
67149,2023,4
67150,2018,9
67150,2019,3
67150,2020,6
67150,2021,8
67150,2022,9
67150,2023,10
67151,2018,38
67151,2019,36
67151,2020,39
67151,2021,30
67151,2022,54
67151,2023,48
67152,2018,87
67152,2019,69
67152,2020,85
67152,2021,76
67152,2022,92
67152,2023,83
67153,2018,2
67153,2019,2
67153,2020,4
67153,2021,3
67153,2022,3
67153,2023,2
67154,2018,30
67154,2019,41
67154,2020,51
67154,2021,23
67154,2022,28
67154,2023,28
67155,2018,6
67155,2019,13
67155,2020,5
67155,2021,9
67155,2022,9
67155,2023,7
67156,2018,25
67156,2019,18
67156,2020,24
67156,2021,19
67156,2022,13
67156,2023,12
67159,2018,1
67159,2019,3
67159,2020,1
67159,2021,1
67159,2022,2
67159,2023,2
67160,2018,10
67160,2019,11
67160,2020,12
67160,2021,15
67160,2022,13
67160,2023,9
67161,2018,1
67161,2019,3
67161,2020,1
67161,2021,3
67161,2022,5
67161,2023,3
67162,2018,3
67162,2019,1
67162,2020,1
67162,2021,4
67162,2023,6
67163,2018,1
67163,2019,4
67163,2020,5
67163,2021,2
67163,2022,5
67163,2023,3
67164,2018,10
67164,2019,3
67164,2020,6
67164,2021,6
67164,2022,8
67164,2023,12
67165,2018,1
67165,2019,1
67165,2021,3
67165,2022,6
67165,2023,1
67166,2019,1
67166,2021,2
67166,2022,1
67166,2023,1
67167,2018,13
67167,2019,11
67167,2020,12
67167,2021,12
67167,2022,11
67167,2023,16
67168,2018,10
67168,2019,12
67168,2020,6
67168,2021,12
67168,2022,18
67168,2023,19
67169,2018,26
67169,2019,14
67169,2020,19
67169,2021,33
67169,2022,40
67169,2023,19
67172,2018,12
67172,2019,10
67172,2020,17
67172,2021,14
67172,2022,13
67172,2023,18
67173,2018,7
67173,2019,9
67173,2020,6
67173,2021,7
67173,2022,11
67173,2023,6
67174,2018,9
67174,2019,8
67174,2020,12
67174,2021,15
67174,2022,13
67174,2023,12
67176,2018,23
67176,2019,28
67176,2020,40
67176,2021,37
67176,2022,28
67176,2023,36
67177,2018,6
67177,2019,5
67177,2020,8
67177,2021,7
67177,2022,12
67177,2023,4
67178,2018,1
67178,2020,1
67178,2021,5
67178,2022,5
67178,2023,6
67179,2018,6
67179,2019,7
67179,2020,7
67179,2021,3
67179,2022,7
67179,2023,5
67180,2018,270
67180,2019,286
67180,2020,339
67180,2021,292
67180,2022,315
67180,2023,290
67181,2018,1
67181,2020,1
67181,2021,4
67181,2022,1
67181,2023,1
67182,2018,5
67182,2019,7
67182,2020,15
67182,2021,9
67182,2022,19
67182,2023,8
67183,2018,8
67183,2019,8
67183,2020,8
67183,2021,8
67183,2022,4
67183,2023,9
67184,2018,16
67184,2019,12
67184,2020,17
67184,2021,17
67184,2022,18
67184,2023,18
67185,2018,8
67185,2019,6
67185,2020,1
67185,2021,5
67185,2022,2
67185,2023,13
67186,2018,4
67186,2020,3
67186,2021,2
67186,2022,3
67186,2023,1
67187,2018,3
67187,2019,5
67187,2021,3
67187,2022,2
67187,2023,1
67188,2018,8
67188,2019,4
67188,2020,10
67188,2021,8
67188,2022,3
67188,2023,4
67189,2018,4
67189,2019,7
67189,2020,10
67189,2021,7
67189,2022,5
67189,2023,7
67190,2018,1
67190,2019,3
67190,2020,1
67190,2021,2
67190,2022,3
67190,2023,2
67191,2018,17
67191,2019,24
67191,2020,18
67191,2021,27
67191,2022,18
67191,2023,19
67192,2018,5
67192,2019,5
67192,2020,7
67192,2021,4
67192,2022,8
67192,2023,6
67194,2018,49
67194,2019,47
67194,2020,50
67194,2021,52
67194,2022,51
67194,2023,53
67195,2018,6
67195,2019,2
67195,2020,4
67195,2021,4
67195,2022,5
67195,2023,3
67196,2018,25
67196,2019,18
67196,2020,28
67196,2021,24
67196,2022,33
67196,2023,36
67197,2018,11
67197,2019,13
67197,2020,15
67197,2021,7
67197,2022,5
67197,2023,8
67198,2018,2
67198,2019,2
67198,2020,2
67198,2021,4
67199,2018,1
67199,2019,2
67199,2020,1
67199,2022,1
67199,2023,2
67200,2018,7
67200,2019,2
67200,2020,7
67200,2021,4
67200,2022,8
67200,2023,6
67201,2018,1
67201,2019,3
67201,2020,6
67201,2021,4
67201,2022,3
67201,2023,3
67202,2018,46
67202,2019,63
67202,2020,48
67202,2021,53
67202,2022,56
67202,2023,62
67203,2019,2
67203,2020,1
67203,2022,2
67203,2023,1
67204,2018,111
67204,2019,85
67204,2020,107
67204,2021,118
67204,2022,115
67204,2023,107
67205,2018,48
67205,2019,40
67205,2020,52
67205,2021,44
67205,2022,40
67205,2023,27
67206,2018,5
67206,2019,5
67206,2020,9
67206,2021,8
67206,2022,5
67206,2023,9
67208,2018,7
67208,2019,3
67208,2020,4
67208,2021,7
67208,2022,4
67208,2023,3
67209,2018,1
67209,2019,2
67209,2021,1
67209,2022,3
67209,2023,3
67210,2018,4
67210,2019,5
67210,2020,3
67210,2021,11
67210,2022,1
67210,2023,1
67212,2018,34
67212,2019,28
67212,2020,35
67212,2021,52
67212,2022,55
67212,2023,36
67213,2018,10
67213,2019,8
67213,2020,4
67213,2021,4
67213,2022,5
67213,2023,8
67214,2018,1
67214,2019,4
67214,2020,7
67214,2021,6
67214,2022,4
67214,2023,7
67215,2018,4
67215,2019,3
67215,2020,2
67215,2021,4
67215,2022,6
67215,2023,2
67216,2018,15
67216,2019,12
67216,2020,21
67216,2021,23
67216,2022,22
67216,2023,19
67217,2018,1
67217,2019,2
67217,2020,4
67217,2021,5
67217,2022,2
67217,2023,3
67218,2018,217
67218,2019,198
67218,2020,256
67218,2021,241
67218,2022,221
67218,2023,239
67220,2018,3
67220,2019,3
67220,2020,3
67220,2021,2
67220,2022,4
67220,2023,3
67221,2019,3
67221,2020,2
67221,2021,2
67221,2022,1
67221,2023,4
67222,2018,67
67222,2019,67
67222,2020,72
67222,2021,64
67222,2022,69
67222,2023,60
67223,2018,6
67223,2019,8
67223,2020,8
67223,2021,7
67223,2022,11
67223,2023,7
67225,2018,1
67225,2019,2
67225,2020,3
67225,2023,1
67226,2018,15
67226,2019,17
67226,2020,16
67226,2021,17
67226,2022,19
67226,2023,13
67227,2018,1
67227,2019,1
67227,2020,2
67227,2021,1
67227,2022,3
67227,2023,3
67228,2018,2
67228,2019,3
67228,2020,5
67228,2021,8
67228,2022,6
67228,2023,4
67229,2020,1
67229,2021,1
67229,2022,1
67229,2023,5
67230,2018,21
67230,2019,18
67230,2020,27
67230,2021,20
67230,2022,16
67230,2023,7
67231,2019,2
67231,2020,2
67231,2021,1
67231,2022,4
67231,2023,1
67232,2019,1
67232,2020,2
67232,2021,1
67232,2022,3
67232,2023,1
67233,2018,6
67233,2019,8
67233,2020,13
67233,2021,6
67233,2022,11
67233,2023,9
67234,2018,13
67234,2019,14
67234,2020,15
67234,2021,16
67234,2022,14
67234,2023,12
67235,2018,4
67235,2019,6
67235,2020,2
67235,2021,4
67235,2022,5
67235,2023,1
67236,2018,1
67236,2019,4
67236,2020,4
67236,2021,5
67236,2022,4
67237,2018,11
67237,2019,14
67237,2020,19
67237,2021,10
67237,2022,14
67237,2023,13
67238,2018,1
67238,2019,5
67238,2020,4
67238,2021,6
67238,2022,6
67238,2023,8
67239,2018,12
67239,2019,12
67239,2020,21
67239,2021,17
67239,2022,21
67239,2023,17
67240,2018,4
67240,2019,4
67240,2020,7
67240,2021,6
67240,2022,2
67240,2023,4
67241,2018,4
67241,2020,6
67241,2022,1
67241,2023,1
67242,2018,3
67242,2019,1
67242,2020,4
67242,2021,9
67242,2022,5
67242,2023,4
67244,2019,2
67244,2020,2
67244,2021,1
67245,2020,4
67245,2022,4
67246,2018,6
67246,2019,14
67246,2020,10
67246,2021,6
67246,2022,12
67246,2023,8
67247,2018,8
67247,2019,1
67247,2020,6
67247,2021,4
67247,2022,2
67247,2023,5
67248,2018,14
67248,2019,14
67248,2020,9
67248,2021,17
67248,2022,15
67248,2023,14
67249,2018,1
67249,2019,2
67249,2020,2
67249,2021,3
67249,2022,4
67250,2018,2
67250,2019,4
67250,2020,2
67250,2021,5
67250,2022,1
67250,2023,3
67252,2018,4
67252,2019,9
67252,2020,8
67252,2021,7
67252,2022,9
67252,2023,11
67253,2018,5
67253,2019,4
67253,2020,4
67253,2021,4
67253,2022,4
67253,2023,6
67254,2018,3
67254,2019,9
67254,2020,5
67254,2021,5
67254,2022,7
67254,2023,2
67255,2018,4
67255,2019,3
67255,2020,5
67255,2021,2
67255,2022,2
67255,2023,4
67256,2018,20
67256,2019,20
67256,2020,22
67256,2021,21
67256,2022,28
67256,2023,23
67257,2018,9
67257,2019,6
67257,2020,7
67257,2021,5
67257,2022,8
67257,2023,4
67258,2018,1
67258,2019,1
67258,2020,1
67258,2022,4
67259,2018,3
67259,2019,5
67259,2020,7
67259,2021,7
67259,2022,17
67259,2023,8
67260,2018,4
67260,2019,1
67260,2020,2
67260,2021,4
67260,2022,1
67260,2023,3
67261,2018,29
67261,2019,31
67261,2020,45
67261,2021,31
67261,2022,54
67261,2023,39
67263,2018,13
67263,2019,32
67263,2020,21
67263,2021,33
67263,2022,26
67263,2023,13
67264,2018,5
67264,2019,7
67264,2020,3
67264,2021,12
67264,2022,4
67264,2023,5
67265,2018,7
67265,2019,8
67265,2020,7
67265,2021,4
67265,2022,6
67265,2023,8
67266,2018,4
67266,2019,5
67266,2020,5
67266,2021,8
67266,2022,7
67266,2023,6
67267,2018,146
67267,2019,125
67267,2020,175
67267,2021,163
67267,2022,164
67267,2023,169
67268,2018,8
67268,2019,14
67268,2020,13
67268,2021,15
67268,2022,21
67268,2023,15
67269,2018,2
67269,2019,1
67269,2020,5
67269,2021,3
67269,2022,4
67270,2019,2
67270,2020,1
67270,2021,2
67270,2022,5
67270,2023,2
67271,2018,8
67271,2019,5
67271,2020,6
67271,2021,6
67271,2022,6
67271,2023,7
67272,2018,2
67272,2019,6
67272,2020,4
67272,2021,4
67272,2022,4
67272,2023,3
67273,2018,3
67273,2019,1
67273,2020,4
67273,2021,5
67273,2022,5
67273,2023,1
67274,2018,2
67274,2020,5
67274,2021,2
67274,2022,1
67274,2023,2
67275,2018,4
67275,2019,11
67275,2020,1
67275,2021,8
67275,2022,13
67275,2023,8
67276,2018,26
67276,2019,21
67276,2020,32
67276,2021,27
67276,2022,27
67276,2023,33
67277,2018,6
67277,2019,5
67277,2020,9
67277,2021,6
67277,2022,5
67277,2023,6
67278,2018,6
67278,2019,7
67278,2021,10
67278,2022,3
67278,2023,9
67279,2018,2
67279,2021,1
67279,2023,3
67280,2018,9
67280,2019,10
67280,2020,6
67280,2021,7
67280,2022,7
67280,2023,10
67281,2018,40
67281,2019,39
67281,2020,65
67281,2021,51
67281,2022,50
67281,2023,52
67282,2018,47
67282,2019,46
67282,2020,30
67282,2021,50
67282,2022,38
67282,2023,39
67283,2018,26
67283,2019,15
67283,2020,27
67283,2021,21
67283,2022,32
67283,2023,19
67285,2018,6
67285,2019,11
67285,2020,8
67285,2021,8
67285,2022,9
67285,2023,11
67286,2018,10
67286,2019,12
67286,2020,11
67286,2021,17
67286,2022,9
67286,2023,9
67287,2018,6
67287,2019,5
67287,2020,6
67287,2021,3
67287,2022,6
67287,2023,4
67288,2018,6
67288,2020,5
67288,2021,4
67288,2022,5
67288,2023,1
67289,2018,3
67289,2019,8
67289,2020,6
67289,2021,4
67289,2022,7
67289,2023,8
67290,2018,9
67290,2019,5
67290,2020,9
67290,2021,8
67290,2022,10
67290,2023,8
67291,2018,48
67291,2019,40
67291,2020,38
67291,2021,38
67291,2022,40
67291,2023,38
67292,2018,6
67292,2019,3
67292,2020,5
67292,2021,7
67292,2022,5
67292,2023,8
67293,2018,5
67293,2019,2
67293,2020,4
67293,2021,10
67293,2022,4
67293,2023,3
67295,2018,4
67295,2019,10
67295,2020,3
67295,2021,3
67295,2022,6
67295,2023,3
67296,2018,10
67296,2019,16
67296,2020,15
67296,2021,14
67296,2022,15
67296,2023,14
67298,2018,2
67298,2019,5
67298,2020,2
67298,2021,1
67298,2022,1
67298,2023,3
67299,2018,5
67299,2019,2
67299,2020,4
67299,2021,10
67299,2022,2
67299,2023,4
67300,2018,88
67300,2019,86
67300,2020,115
67300,2021,107
67300,2022,106
67300,2023,102
67301,2018,8
67301,2019,13
67301,2020,24
67301,2021,10
67301,2022,10
67301,2023,17
67302,2018,23
67302,2019,12
67302,2020,15
67302,2021,24
67302,2022,27
67302,2023,15
67303,2018,5
67303,2019,4
67303,2020,4
67303,2021,6
67303,2022,6
67303,2023,6
67304,2018,1
67304,2019,6
67304,2020,4
67304,2021,5
67304,2022,5
67304,2023,3
67305,2018,22
67305,2019,16
67305,2020,7
67305,2021,18
67305,2022,21
67305,2023,17
67306,2018,4
67306,2019,4
67306,2020,2
67306,2021,5
67306,2022,8
67306,2023,7
67307,2018,3
67307,2019,4
67307,2020,2
67307,2021,8
67307,2022,3
67307,2023,5
67308,2018,5
67308,2019,4
67308,2020,3
67308,2021,6
67308,2022,15
67308,2023,2
67309,2018,37
67309,2019,34
67309,2020,36
67309,2021,37
67309,2022,48
67309,2023,38
67310,2018,4
67310,2019,15
67310,2020,12
67310,2021,10
67310,2022,9
67310,2023,8
67311,2018,11
67311,2019,14
67311,2020,12
67311,2021,15
67311,2022,19
67311,2023,12
67312,2018,2
67312,2019,3
67312,2020,1
67312,2021,3
67312,2022,3
67312,2023,3
67313,2018,48
67313,2019,62
67313,2020,74
67313,2021,60
67313,2022,64
67313,2023,53
67314,2018,1
67314,2019,6
67314,2020,4
67314,2021,6
67314,2022,6
67314,2023,5
67315,2018,3
67315,2019,4
67315,2020,6
67315,2021,4
67315,2022,8
67315,2023,5
67317,2018,4
67317,2019,4
67317,2020,2
67317,2021,2
67317,2022,5
67317,2023,6
67319,2019,3
67319,2020,1
67319,2021,2
67319,2022,2
67319,2023,3
67320,2018,5
67320,2019,4
67320,2020,7
67320,2021,9
67320,2022,7
67320,2023,7
67321,2018,5
67321,2019,4
67321,2020,5
67321,2021,2
67321,2022,4
67321,2023,5
67322,2018,8
67322,2019,11
67322,2020,13
67322,2021,15
67322,2022,8
67322,2023,10
67324,2018,55
67324,2019,51
67324,2020,69
67324,2021,58
67324,2022,64
67324,2023,68
67325,2018,8
67325,2019,11
67325,2020,12
67325,2021,10
67325,2022,7
67325,2023,6
67326,2018,10
67326,2019,12
67326,2020,13
67326,2021,9
67326,2022,17
67326,2023,9
67327,2018,7
67327,2019,8
67327,2020,6
67327,2021,7
67327,2022,6
67327,2023,5
67328,2018,9
67328,2019,4
67328,2020,6
67328,2021,11
67328,2022,10
67328,2023,2
67329,2018,15
67329,2019,7
67329,2020,10
67329,2021,6
67329,2022,11
67329,2023,5
67330,2018,7
67330,2019,8
67330,2020,8
67330,2021,6
67330,2022,3
67330,2023,6
67331,2018,12
67331,2019,15
67331,2020,11
67331,2021,15
67331,2022,17
67331,2023,12
67333,2018,2
67333,2019,2
67333,2020,4
67333,2021,1
67333,2022,3
67333,2023,1
67334,2018,1
67334,2019,4
67334,2020,5
67334,2022,2
67334,2023,2
67335,2018,4
67335,2019,4
67335,2020,5
67335,2021,7
67335,2022,8
67335,2023,6
67336,2018,17
67336,2019,13
67336,2020,15
67336,2021,6
67336,2022,13
67336,2023,18
67337,2018,3
67337,2019,3
67337,2020,4
67337,2021,3
67337,2022,3
67337,2023,3
67338,2018,8
67338,2019,12
67338,2020,15
67338,2021,8
67338,2022,18
67338,2023,17
67339,2018,44
67339,2019,44
67339,2020,41
67339,2021,50
67339,2022,42
67339,2023,45
67340,2018,28
67340,2019,30
67340,2020,33
67340,2021,33
67340,2022,22
67340,2023,29
67341,2018,1
67341,2019,3
67341,2020,2
67341,2021,6
67341,2022,2
67341,2023,4
67342,2018,10
67342,2019,8
67342,2020,14
67342,2021,10
67342,2022,9
67342,2023,9
67343,2018,95
67343,2019,92
67343,2020,114
67343,2021,100
67343,2022,102
67343,2023,92
67344,2018,1
67344,2019,1
67344,2020,2
67344,2021,2
67344,2022,1
67344,2023,2
67345,2018,23
67345,2019,21
67345,2020,17
67345,2021,25
67345,2022,26
67345,2023,39
67346,2018,1
67346,2020,2
67346,2021,3
67346,2022,4
67346,2023,1
67347,2018,10
67347,2019,12
67347,2020,18
67347,2021,11
67347,2022,15
67347,2023,18
67348,2018,106
67348,2019,108
67348,2020,122
67348,2021,106
67348,2022,107
67348,2023,110
67349,2018,7
67349,2019,4
67349,2020,5
67349,2021,3
67349,2022,5
67349,2023,3
67350,2018,17
67350,2019,15
67350,2020,17
67350,2021,26
67350,2022,14
67350,2023,21
67351,2018,11
67351,2019,17
67351,2020,14
67351,2021,17
67351,2022,16
67351,2023,11
67352,2018,4
67352,2019,1
67352,2020,4
67352,2021,7
67352,2022,4
67352,2023,1
67353,2020,2
67353,2021,2
67353,2022,1
67353,2023,3
67354,2018,5
67354,2019,2
67354,2020,2
67354,2021,4
67354,2022,2
67355,2018,17
67355,2019,10
67355,2020,8
67355,2021,6
67355,2022,10
67355,2023,10
67356,2018,23
67356,2019,20
67356,2020,27
67356,2021,16
67356,2022,19
67356,2023,19
67358,2018,2
67358,2019,7
67358,2020,6
67358,2021,17
67358,2022,10
67358,2023,5
67359,2018,14
67359,2019,10
67359,2020,13
67359,2021,9
67359,2022,9
67359,2023,12
67360,2018,4
67360,2019,5
67360,2020,1
67360,2021,2
67360,2022,6
67360,2023,5
67361,2018,3
67361,2019,2
67361,2020,2
67361,2021,5
67361,2022,8
67361,2023,3
67362,2019,2
67362,2020,6
67362,2021,6
67362,2022,6
67362,2023,4
67363,2018,6
67363,2019,2
67363,2020,8
67363,2021,6
67363,2022,6
67363,2023,5
67364,2018,12
67364,2019,7
67364,2020,10
67364,2021,10
67364,2022,9
67364,2023,5
67365,2018,96
67365,2019,120
67365,2020,111
67365,2021,109
67365,2022,108
67365,2023,96
67366,2018,5
67366,2019,4
67366,2020,9
67366,2021,11
67366,2022,10
67366,2023,9
67367,2018,12
67367,2019,12
67367,2020,8
67367,2021,3
67367,2022,17
67367,2023,10
67368,2018,16
67368,2019,7
67368,2020,14
67368,2021,14
67368,2022,11
67368,2023,11
